date,EWJ,FEZ,SPY
2020-04-06 16:00:00,0.37517045928671605,0.524891843823927,0.5151872154777326
2020-04-07 16:00:00,0.37272310499362615,0.5206872829101896,0.5109511204249373
2020-04-08 16:00:00,0.3696877514573655,0.5169221446723876,0.5113182342524081
2020-04-09 16:00:00,0.36760620674893896,0.5152230021513048,0.5080521300835663
2020-04-13 16:00:00,0.36467901603048514,0.5115616736553545,0.5042121677107494
2020-04-14 16:00:00,0.363592886028511,0.5089212532797657,0.5036423295500158
2020-04-15 16:00:00,0.36117064900662393,0.5125974038694485,0.501360595222809
2020-04-16 16:00:00,0.35861452869227733,0.5084559483724487,0.4973307739731195
2020-04-17 16:00:00,0.3566980091468441,0.5095847756774889,0.49628441802675866
2020-04-20 16:00:00,0.35513497342595834,0.5060839512889715,0.49350057642469247
2020-04-21 16:00:00,0.3527289884523085,0.5045692669290691,0.4933142416696422
2020-04-22 16:00:00,0.35159857559145935,0.5009315756815025,0.49132926379858677
2020-04-23 16:00:00,0.34871612378863215,0.49728588111902633,0.4872853545435612
2020-04-24 16:00:00,0.34620200880043606,0.49371532078965247,0.48410439714191467
2020-04-27 16:00:00,0.3444889147796494,0.4912948319209538,0.48101349689909745
2020-04-28 16:00:00,0.34292893739378977,0.487383212589087,0.47714602190757105
2020-04-29 16:00:00,0.3419777184502023,0.4884626785626798,0.47620080246941143
2020-04-30 16:00:00,0.3439598441821263,0.48607166652497463,0.4726603825770525
2020-05-01 16:00:00,0.3429953594204698,0.4841796202434206,0.47184817047909083
2020-05-04 16:00:00,0.34031904355817283,0.4802858753866404,0.46799815982538007
2020-05-05 16:00:00,0.33809142727647284,0.47634990908920205,0.46452600102918246
2020-05-06 16:00:00,0.33566750847069,0.4732355040575625,0.46090865313867035
2020-05-07 16:00:00,0.33429608067589595,0.4707863150353159,0.45777259337669857
2020-05-08 16:00:00,0.33336154713655913,0.4681622803515848,0.4552487386818094
2020-05-11 16:00:00,0.33118744057891447,0.46447807005036706,0.4515019643437927
